asset_name,category,collection,scale_meters,poly_count,vertex_count,material_count,texture_status,export_fbx_path,export_glb_path,quality_status,notes
ZK_ShopFront_3,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.92 x 1.08 x 2.70,142,108,3,"2 image(s), max 2048 px: ZK_ShopAtlas_albedo, ZK_ShopAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_3.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_3.glb,PENDING_USER_REVIEW,"Lit ground-floor shopfront overlay: glazed panel on a cell of the 8-cell ZK_ShopAtlas (2048px, interior glow + shelving + product silhouettes + noren band), awning, 2 chochin lanterns (M_ZK_Chochin, emission 1.4). Panel sits at local y=0.13 to clear ZK_Storefront_Module_A glazing (y=0.07). Placed together with ZK_Storefront_Module_A on 72%% of ground-floor bays."
ZK_ShopFront_4,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.92 x 1.08 x 2.70,142,108,3,"2 image(s), max 2048 px: ZK_ShopAtlas_albedo, ZK_ShopAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_4.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_4.glb,PENDING_USER_REVIEW,"Lit ground-floor shopfront overlay: glazed panel on a cell of the 8-cell ZK_ShopAtlas (2048px, interior glow + shelving + product silhouettes + noren band), awning, 2 chochin lanterns (M_ZK_Chochin, emission 1.4). Panel sits at local y=0.13 to clear ZK_Storefront_Module_A glazing (y=0.07). Placed together with ZK_Storefront_Module_A on 72%% of ground-floor bays."
ZK_ShopFront_5,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.92 x 1.08 x 2.70,142,108,3,"2 image(s), max 2048 px: ZK_ShopAtlas_albedo, ZK_ShopAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_5.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_5.glb,PENDING_USER_REVIEW,"Lit ground-floor shopfront overlay: glazed panel on a cell of the 8-cell ZK_ShopAtlas (2048px, interior glow + shelving + product silhouettes + noren band), awning, 2 chochin lanterns (M_ZK_Chochin, emission 1.4). Panel sits at local y=0.13 to clear ZK_Storefront_Module_A glazing (y=0.07). Placed together with ZK_Storefront_Module_A on 72%% of ground-floor bays."
ZK_ShopFront_6,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.92 x 1.08 x 2.70,142,108,3,"2 image(s), max 2048 px: ZK_ShopAtlas_albedo, ZK_ShopAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_6.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_6.glb,PENDING_USER_REVIEW,"Lit ground-floor shopfront overlay: glazed panel on a cell of the 8-cell ZK_ShopAtlas (2048px, interior glow + shelving + product silhouettes + noren band), awning, 2 chochin lanterns (M_ZK_Chochin, emission 1.4). Panel sits at local y=0.13 to clear ZK_Storefront_Module_A glazing (y=0.07). Placed together with ZK_Storefront_Module_A on 72%% of ground-floor bays."
ZK_ShopFront_7,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.92 x 1.08 x 2.70,142,108,3,"2 image(s), max 2048 px: ZK_ShopAtlas_albedo, ZK_ShopAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_7.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_ShopFront_7.glb,PENDING_USER_REVIEW,"Lit ground-floor shopfront overlay: glazed panel on a cell of the 8-cell ZK_ShopAtlas (2048px, interior glow + shelving + product silhouettes + noren band), awning, 2 chochin lanterns (M_ZK_Chochin, emission 1.4). Panel sits at local y=0.13 to clear ZK_Storefront_Module_A glazing (y=0.07). Placed together with ZK_Storefront_Module_A on 72%% of ground-floor bays."
ZK_SignRail_Module_A,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,3.00 x 0.22 x 0.24,48,32,2,procedural flat colours (no image maps),01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignRail_Module_A.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignRail_Module_A.glb,PENDING_USER_REVIEW,Hand-modelled zakkyo facade kit module. 3.0 m bay / 3.4 m floor grid. Instanced by 06_Placement/place_zakkyo.py. NOTE: sign faces are untextured - needs signage graphics to read properly (see notes).
ZK_SignboardStack_00,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_00.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_00.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_01,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_01.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_01.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_02,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_02.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_02.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_03,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_03.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_03.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_04,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_04.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_04.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_05,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_05.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_05.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_06,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_06.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_06.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_07,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_07.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_07.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_08,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_08.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_08.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_09,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_09.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_09.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_10,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_10.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_10.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_11,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_11.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_11.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_12,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_12.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_12.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_13,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_13.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_13.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_14,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_14.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_14.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_15,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_15.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_15.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_16,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_16.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_16.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_17,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_17.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_17.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_18,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_18.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_18.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_19,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_19.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_19.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_20,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_20.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_20.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_21,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_21.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_21.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_22,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_22.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_22.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_23,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_23.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_23.glb,PENDING_USER_REVIEW,"Zakkyo signboard stack, 5 panels, each front face on a distinct cell of the 64-cell ZK_SignAtlas (4096px, 4 cols x 16 rows of 1024x256). 24 mesh variants x 3 hue-shifted materials (M_ZK_SignAtlas/_B/_C) = ~192 perceived graphics. albedo->BaseColor+EmissionColor, emit mask->EmissionStrength (day 2.2 / night 5.0). Instanced by 06_Placement/place_zakkyo.py."
ZK_SignboardStack_24,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_24.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_24.glb,PENDING_USER_REVIEW,
ZK_SignboardStack_25,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_25.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_25.glb,PENDING_USER_REVIEW,
ZK_SignboardStack_26,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_26.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_26.glb,PENDING_USER_REVIEW,
ZK_SignboardStack_27,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_27.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_27.glb,PENDING_USER_REVIEW,
ZK_SignboardStack_28,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_28.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_28.glb,PENDING_USER_REVIEW,
ZK_SignboardStack_29,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_29.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_29.glb,PENDING_USER_REVIEW,
ZK_SignboardStack_30,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_30.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_30.glb,PENDING_USER_REVIEW,
ZK_SignboardStack_31,ZK_Zakkyo_Facade_Kit,MAP_SHIBUYA_ZAKKYO,2.60 x 0.09 x 2.72,60,40,2,"2 image(s), max 4096 px: ZK_SignAtlas_albedo, ZK_SignAtlas_emit",01_Exports_FBX/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_31.fbx,02_Exports_GLB/ZK_Zakkyo_Facade_Kit/ZK_SignboardStack_31.glb,PENDING_USER_REVIEW,
